time,signal
2.119,-0.7619999999999996
2.12,-0.7599999999999998
2.121,-0.758
2.122,-0.7560000000000002
2.123,-0.7539999999999996
2.124,-0.7519999999999998
2.125,-0.75
2.126,-0.7480000000000002
2.1270000000000002,-0.7459999999999996
2.128,-0.7439999999999998
2.129,-0.742
2.13,-0.7400000000000002
2.1310000000000002,-0.7379999999999995
2.132,-0.7359999999999998
2.133,-0.734
2.134,-0.7320000000000002
2.1350000000000002,-0.7299999999999995
2.136,-0.7279999999999998
2.137,-0.726
2.138,-0.7240000000000002
2.1390000000000002,-0.7219999999999995
2.14,-0.7199999999999998
2.141,-0.718
2.142,-0.7160000000000002
2.1430000000000002,-0.7139999999999995
2.144,-0.7119999999999997
2.145,-0.71
2.146,-0.7080000000000002
2.1470000000000002,-0.7059999999999995
2.148,-0.7039999999999997
2.149,-0.702
2.15,-0.7000000000000002
2.1510000000000002,-0.6979999999999995
2.152,-0.6959999999999997
2.153,-0.694
2.154,-0.6920000000000002
2.1550000000000002,-0.6899999999999995
2.156,-0.6879999999999997
2.157,-0.6859999999999999
2.158,-0.6840000000000002
2.1590000000000003,-0.6819999999999995
2.16,-0.6799999999999997
2.161,-0.6779999999999999
2.162,-0.6760000000000002
2.1630000000000003,-0.6739999999999995
2.164,-0.6719999999999997
2.165,-0.6699999999999999
2.166,-0.6680000000000001
2.1670000000000003,-0.6659999999999995
2.168,-0.6639999999999997
2.169,-0.6619999999999999
2.17,-0.6600000000000001
2.1710000000000003,-0.6579999999999995
2.172,-0.6559999999999997
2.173,-0.6539999999999999
2.174,-0.6520000000000001
2.1750000000000003,-0.6499999999999995
2.176,-0.6479999999999997
2.177,-0.6459999999999999
2.178,-0.6440000000000001
2.179,-0.6420000000000003
2.18,-0.6399999999999997
2.181,-0.6379999999999999
2.182,-0.6360000000000001
2.183,-0.6340000000000003
2.184,-0.6319999999999997
2.185,-0.6299999999999999
2.186,-0.6280000000000001
2.187,-0.6260000000000003
2.188,-0.6239999999999997
2.189,-0.6219999999999999
2.19,-0.6200000000000001
2.191,-0.6180000000000003
2.192,-0.6159999999999997
2.193,-0.6139999999999999
2.194,-0.6120000000000001
2.195,-0.6100000000000003
2.196,-0.6079999999999997
2.197,-0.6059999999999999
2.198,-0.6040000000000001
2.199,-0.6020000000000003
2.2,-0.5999999999999996
2.201,-0.5979999999999999
2.202,-0.5960000000000001
2.203,-0.5940000000000003
2.204,-0.5919999999999996
2.205,-0.5899999999999999
2.206,-0.5880000000000001
2.207,-0.5860000000000003
2.208,-0.5839999999999996
2.209,-0.5819999999999999
2.21,-0.5800000000000001
2.211,-0.5780000000000003
2.212,-0.5759999999999996
2.213,-0.5739999999999998
2.214,-0.5720000000000001
2.215,-0.5700000000000003
2.216,-0.5679999999999996
2.217,-0.5659999999999998
2.218,-0.5640000000000001
2.219,-0.5620000000000003
2.22,-0.5599999999999996
2.221,-0.5579999999999998
2.222,-0.556
2.223,-0.5540000000000003
2.224,-0.5519999999999996
2.225,-0.5499999999999998
2.226,-0.548
2.227,-0.5460000000000003
2.228,-0.5439999999999996
2.229,-0.5419999999999998
2.23,-0.54
2.231,-0.5380000000000003
2.232,-0.5359999999999996
2.233,-0.5339999999999998
2.234,-0.532
2.235,-0.5300000000000002
2.236,-0.5279999999999996
2.237,-0.5259999999999998
2.238,-0.524
2.239,-0.5220000000000002
2.24,-0.5199999999999996
2.241,-0.5179999999999998
2.242,-0.516
2.243,-0.5140000000000002
2.244,-0.5119999999999996
2.245,-0.5099999999999998
2.246,-0.508
2.247,-0.5060000000000002
2.248,-0.5039999999999996
2.249,-0.5019999999999998
2.25,-0.5
2.251,-0.4980000000000002
2.2520000000000002,-0.49599999999999955
2.253,-0.4939999999999998
2.254,-0.492
2.255,-0.4900000000000002
2.2560000000000002,-0.48799999999999955
2.257,-0.48599999999999977
2.258,-0.484
2.259,-0.4820000000000002
2.2600000000000002,-0.47999999999999954
2.261,-0.47799999999999976
2.262,-0.476
2.263,-0.4740000000000002
2.2640000000000002,-0.47199999999999953
2.265,-0.46999999999999975
2.266,-0.46799999999999997
2.267,-0.4660000000000002
2.2680000000000002,-0.4639999999999995
2.269,-0.46199999999999974
2.27,-0.45999999999999996
2.271,-0.4580000000000002
2.2720000000000002,-0.4559999999999995
2.273,-0.45399999999999974
2.274,-0.45199999999999996
2.275,-0.4500000000000002
2.2760000000000002,-0.4479999999999995
2.277,-0.44599999999999973
2.278,-0.44399999999999995
2.279,-0.44200000000000017
2.2800000000000002,-0.4399999999999995
2.281,-0.4379999999999997
2.282,-0.43599999999999994
2.283,-0.43400000000000016
2.2840000000000003,-0.4319999999999995
2.285,-0.4299999999999997
2.286,-0.42799999999999994
2.287,-0.42600000000000016
2.2880000000000003,-0.4239999999999995
2.289,-0.4219999999999997
2.29,-0.41999999999999993
2.291,-0.41800000000000015
2.2920000000000003,-0.4159999999999995
2.293,-0.4139999999999997
2.294,-0.4119999999999999
2.295,-0.41000000000000014
2.2960000000000003,-0.4079999999999995
2.297,-0.4059999999999997
2.298,-0.4039999999999999
2.299,-0.40200000000000014
2.3000000000000003,-0.39999999999999947
2.301,-0.3979999999999997
2.302,-0.3959999999999999
2.303,-0.39400000000000013
2.3040000000000003,-0.39199999999999946
2.305,-0.3899999999999997
2.306,-0.3879999999999999
2.307,-0.3860000000000001
2.308,-0.38400000000000034
2.309,-0.3819999999999997
2.31,-0.3799999999999999
2.311,-0.3780000000000001
2.312,-0.37600000000000033
2.313,-0.37399999999999967
2.314,-0.3719999999999999
2.315,-0.3700000000000001
2.316,-0.3680000000000003
2.317,-0.36599999999999966
2.318,-0.3639999999999999
2.319,-0.3620000000000001
2.32,-0.3600000000000003
2.321,-0.35799999999999965
2.322,-0.35599999999999987
2.323,-0.3540000000000001
2.324,-0.3520000000000003
2.325,-0.34999999999999964
2.326,-0.34799999999999986
2.327,-0.3460000000000001
2.328,-0.3440000000000003
2.329,-0.34199999999999964
2.33,-0.33999999999999986
2.331,-0.3380000000000001
2.332,-0.3360000000000003
2.333,-0.33399999999999963
2.334,-0.33199999999999985
2.335,-0.33000000000000007
2.336,-0.3280000000000003
2.337,-0.3259999999999996
2.338,-0.32399999999999984
2.339,-0.32200000000000006
2.34,-0.3200000000000003
2.341,-0.3179999999999996
2.342,-0.31599999999999984
2.343,-0.31400000000000006
2.344,-0.3120000000000003
2.345,-0.3099999999999996
2.346,-0.30799999999999983
2.347,-0.30600000000000005
2.348,-0.30400000000000027
2.349,-0.3019999999999996
2.35,-0.2999999999999998
2.351,-0.29800000000000004
2.352,-0.29600000000000026
2.353,-0.2939999999999996
2.354,-0.2919999999999998
2.355,-0.29000000000000004
2.356,-0.28800000000000026
2.357,-0.2859999999999996
2.358,-0.2839999999999998
2.359,-0.28200000000000003
2.36,-0.28000000000000025
2.361,-0.2779999999999996
2.362,-0.2759999999999998
2.363,-0.274
2.364,-0.27200000000000024
2.365,-0.2699999999999996
2.366,-0.2679999999999998
2.367,-0.266
2.368,-0.26400000000000023
2.369,-0.26199999999999957
2.37,-0.2599999999999998
2.371,-0.258
2.372,-0.2560000000000002
2.373,-0.25399999999999956
2.374,-0.2519999999999998
2.375,-0.25
2.376,-0.24800000000000022
2.3770000000000002,-0.24599999999999955
2.378,-0.24399999999999977
2.379,-0.242
2.38,-0.2400000000000002
2.3810000000000002,-0.23799999999999955
2.382,-0.23599999999999977
2.383,-0.23399999999999999
2.384,-0.2320000000000002
2.3850000000000002,-0.22999999999999954
2.386,-0.22799999999999976
2.387,-0.22599999999999998
2.388,-0.2240000000000002
2.3890000000000002,-0.22199999999999953
2.39,-0.21999999999999975
2.391,-0.21799999999999997
2.392,-0.2160000000000002
2.3930000000000002,-0.21399999999999952
2.394,-0.21199999999999974
2.395,-0.20999999999999996
2.396,-0.20800000000000018
2.3970000000000002,-0.20599999999999952
2.398,-0.20399999999999974
2.399,-0.20199999999999996
2.4,-0.20000000000000018
2.4010000000000002,-0.1979999999999995
2.402,-0.19599999999999973
2.403,-0.19399999999999995
2.404,-0.19200000000000017
2.4050000000000002,-0.1899999999999995
2.406,-0.18799999999999972
2.407,-0.18599999999999994
2.408,-0.18400000000000016
2.4090000000000003,-0.1819999999999995
2.41,-0.17999999999999972
2.411,-0.17799999999999994
2.412,-0.17600000000000016
2.4130000000000003,-0.1739999999999995
2.414,-0.1719999999999997
2.415,-0.16999999999999993
2.416,-0.16800000000000015
2.4170000000000003,-0.16599999999999948
2.418,-0.1639999999999997
2.419,-0.16199999999999992
2.42,-0.16000000000000014
2.4210000000000003,-0.15799999999999947
2.422,-0.1559999999999997
2.423,-0.15399999999999991
2.424,-0.15200000000000014
2.4250000000000003,-0.14999999999999947
2.426,-0.1479999999999997
2.427,-0.1459999999999999
2.428,-0.14400000000000013
2.4290000000000003,-0.14199999999999946
2.43,-0.13999999999999968
2.431,-0.1379999999999999
2.432,-0.13600000000000012
2.433,-0.13400000000000034
2.434,-0.13199999999999967
2.435,-0.1299999999999999
2.436,-0.1280000000000001
2.437,-0.12600000000000033
2.438,-0.12399999999999967
2.439,-0.12199999999999989
2.44,-0.1200000000000001
2.441,-0.11800000000000033
2.442,-0.11599999999999966
2.443,-0.11399999999999988
2.444,-0.1120000000000001
2.445,-0.11000000000000032
2.446,-0.10799999999999965
2.447,-0.10599999999999987
2.448,-0.10400000000000009
2.449,-0.10200000000000031
2.45,-0.09999999999999964
2.451,-0.09799999999999986
2.452,-0.09600000000000009
2.453,-0.0940000000000003
2.454,-0.09199999999999964
2.455,-0.08999999999999986
2.456,-0.08800000000000008
2.457,-0.0860000000000003
2.458,-0.08399999999999963
2.459,-0.08199999999999985
2.46,-0.08000000000000007
2.461,-0.07800000000000029
2.462,-0.07599999999999962
2.463,-0.07399999999999984
2.464,-0.07200000000000006
2.465,-0.07000000000000028
2.466,-0.06799999999999962
2.467,-0.06599999999999984
2.468,-0.06400000000000006
2.469,-0.06200000000000028
2.47,-0.05999999999999961
2.471,-0.05799999999999983
2.472,-0.05600000000000005
2.473,-0.05400000000000027
2.474,-0.0519999999999996
2.475,-0.04999999999999982
2.476,-0.04800000000000004
2.477,-0.04600000000000026
2.478,-0.043999999999999595
2.479,-0.041999999999999815
2.48,-0.040000000000000036
2.481,-0.038000000000000256
2.482,-0.03599999999999959
2.483,-0.03399999999999981
2.484,-0.03200000000000003
2.485,-0.03000000000000025
2.486,-0.02799999999999958
2.487,-0.0259999999999998
2.488,-0.02400000000000002
2.489,-0.02200000000000024
2.49,-0.019999999999999574
2.491,-0.017999999999999794
2.492,-0.016000000000000014
2.493,-0.014000000000000234
2.494,-0.011999999999999567
2.495,-0.009999999999999787
2.496,-0.008000000000000007
2.497,-0.006000000000000227
2.498,-0.0039999999999995595
2.499,-0.0019999999999997797
2.5,0.0
2.501,-0.0019999999999997797
2.5020000000000002,-0.004000000000000448
2.503,-0.006000000000000227
2.504,-0.008000000000000007
2.505,-0.009999999999999787
2.5060000000000002,-0.012000000000000455
2.507,-0.014000000000000234
2.508,-0.016000000000000014
2.509,-0.017999999999999794
2.5100000000000002,-0.020000000000000462
2.511,-0.02200000000000024
2.512,-0.02400000000000002
2.513,-0.0259999999999998
2.5140000000000002,-0.02800000000000047
2.515,-0.03000000000000025
2.516,-0.03200000000000003
2.517,-0.03399999999999981
2.5180000000000002,-0.036000000000000476
2.519,-0.038000000000000256
2.52,-0.040000000000000036
2.521,-0.041999999999999815
2.5220000000000002,-0.04400000000000048
2.523,-0.04600000000000026
2.524,-0.04800000000000004
2.525,-0.04999999999999982
2.5260000000000002,-0.05200000000000049
2.527,-0.05400000000000027
2.528,-0.05600000000000005
2.529,-0.05799999999999983
2.5300000000000002,-0.0600000000000005
2.531,-0.06200000000000028
2.532,-0.06400000000000006
2.533,-0.06599999999999984
2.5340000000000003,-0.0680000000000005
2.535,-0.07000000000000028
2.536,-0.07200000000000006
2.537,-0.07399999999999984
2.5380000000000003,-0.07600000000000051
2.539,-0.07800000000000029
2.54,-0.08000000000000007
2.541,-0.08199999999999985
2.5420000000000003,-0.08400000000000052
2.543,-0.0860000000000003
2.544,-0.08800000000000008
2.545,-0.08999999999999986
2.5460000000000003,-0.09200000000000053
2.547,-0.0940000000000003
2.548,-0.09600000000000009
2.549,-0.09799999999999986
2.5500000000000003,-0.10000000000000053
2.551,-0.10200000000000031
2.552,-0.10400000000000009
2.553,-0.10599999999999987
2.5540000000000003,-0.10800000000000054
2.555,-0.11000000000000032
2.556,-0.1120000000000001
2.557,-0.11399999999999988
2.5580000000000003,-0.11600000000000055
2.559,-0.11800000000000033
2.56,-0.1200000000000001
2.561,-0.12199999999999989
2.562,-0.12399999999999967
2.563,-0.12600000000000033
2.564,-0.1280000000000001
2.565,-0.1299999999999999
2.566,-0.13199999999999967
2.567,-0.13400000000000034
2.568,-0.13600000000000012
2.569,-0.1379999999999999
2.57,-0.13999999999999968
2.571,-0.14200000000000035
2.572,-0.14400000000000013
2.573,-0.1459999999999999
2.574,-0.1479999999999997
2.575,-0.15000000000000036
2.576,-0.15200000000000014
2.577,-0.15399999999999991
2.578,-0.1559999999999997
2.579,-0.15800000000000036
2.58,-0.16000000000000014
2.581,-0.16199999999999992
2.582,-0.1639999999999997
2.583,-0.16600000000000037
2.584,-0.16800000000000015
2.585,-0.16999999999999993
2.586,-0.1719999999999997
2.587,-0.17400000000000038
2.588,-0.17600000000000016
2.589,-0.17799999999999994
2.59,-0.17999999999999972
2.591,-0.18200000000000038
2.592,-0.18400000000000016
2.593,-0.18599999999999994
2.594,-0.18799999999999972
2.595,-0.1900000000000004
2.596,-0.19200000000000017
2.597,-0.19399999999999995
2.598,-0.19599999999999973
2.599,-0.1980000000000004
2.6,-0.20000000000000018
2.601,-0.20199999999999996
2.602,-0.20399999999999974
2.603,-0.2060000000000004
2.604,-0.20800000000000018
2.605,-0.20999999999999996
2.606,-0.21199999999999974
2.607,-0.2140000000000004
2.608,-0.2160000000000002
2.609,-0.21799999999999997
2.61,-0.21999999999999975
2.611,-0.22200000000000042
2.612,-0.2240000000000002
2.613,-0.22599999999999998
2.614,-0.22799999999999976
2.615,-0.23000000000000043
2.616,-0.2320000000000002
2.617,-0.23399999999999999
2.618,-0.23599999999999977
2.619,-0.23800000000000043
2.62,-0.2400000000000002
2.621,-0.242
2.622,-0.24399999999999977
2.623,-0.24600000000000044
2.624,-0.24800000000000022
2.625,-0.25
2.626,-0.2519999999999998
2.6270000000000002,-0.25400000000000045
2.628,-0.2560000000000002
2.629,-0.258
2.63,-0.2599999999999998
2.6310000000000002,-0.26200000000000045
2.632,-0.26400000000000023
2.633,-0.266
2.634,-0.2679999999999998
2.6350000000000002,-0.27000000000000046
2.636,-0.27200000000000024
2.637,-0.274
2.638,-0.2759999999999998
2.6390000000000002,-0.27800000000000047
2.64,-0.28000000000000025
2.641,-0.28200000000000003
2.642,-0.2839999999999998
2.6430000000000002,-0.2860000000000005
2.644,-0.28800000000000026
2.645,-0.29000000000000004
2.646,-0.2919999999999998
2.6470000000000002,-0.2940000000000005
2.648,-0.29600000000000026
2.649,-0.29800000000000004
2.65,-0.2999999999999998
2.6510000000000002,-0.3020000000000005
2.652,-0.30400000000000027
2.653,-0.30600000000000005
2.654,-0.30799999999999983
2.6550000000000002,-0.3100000000000005
2.656,-0.3120000000000003
2.657,-0.31400000000000006
2.658,-0.31599999999999984
2.6590000000000003,-0.3180000000000005
2.66,-0.3200000000000003
2.661,-0.32200000000000006
2.662,-0.32399999999999984
2.6630000000000003,-0.3260000000000005
2.664,-0.3280000000000003
2.665,-0.33000000000000007
2.666,-0.33199999999999985
2.6670000000000003,-0.3340000000000005
2.668,-0.3360000000000003
2.669,-0.3380000000000001
2.67,-0.33999999999999986
2.6710000000000003,-0.3420000000000005
2.672,-0.3440000000000003
2.673,-0.3460000000000001
2.674,-0.34799999999999986
2.6750000000000003,-0.35000000000000053
2.676,-0.3520000000000003
2.677,-0.3540000000000001
2.678,-0.35599999999999987
2.6790000000000003,-0.35800000000000054
2.68,-0.3600000000000003
2.681,-0.3620000000000001
2.682,-0.3639999999999999
2.6830000000000003,-0.36600000000000055
2.684,-0.3680000000000003
2.685,-0.3700000000000001
2.686,-0.3719999999999999
2.6870000000000003,-0.37400000000000055
2.688,-0.37600000000000033
2.689,-0.3780000000000001
2.69,-0.3799999999999999
2.691,-0.3819999999999997
2.692,-0.38400000000000034
2.693,-0.3860000000000001
2.694,-0.3879999999999999
2.695,-0.3899999999999997
2.696,-0.39200000000000035
2.697,-0.39400000000000013
2.698,-0.3959999999999999
2.699,-0.3979999999999997
2.7,-0.40000000000000036
2.701,-0.40200000000000014
2.702,-0.4039999999999999
2.703,-0.4059999999999997
2.704,-0.40800000000000036
2.705,-0.41000000000000014
2.706,-0.4119999999999999
2.707,-0.4139999999999997
2.708,-0.41600000000000037
2.709,-0.41800000000000015
2.71,-0.41999999999999993
2.711,-0.4219999999999997
2.712,-0.4240000000000004
2.713,-0.42600000000000016
2.714,-0.42799999999999994
2.715,-0.4299999999999997
2.716,-0.4320000000000004
2.717,-0.43400000000000016
2.718,-0.43599999999999994
2.719,-0.4379999999999997
2.72,-0.4400000000000004
2.721,-0.44200000000000017
2.722,-0.44399999999999995
2.723,-0.44599999999999973
2.724,-0.4480000000000004
2.725,-0.4500000000000002
2.726,-0.45199999999999996
2.727,-0.45399999999999974
2.728,-0.4560000000000004
2.729,-0.4580000000000002
2.73,-0.45999999999999996
2.731,-0.46199999999999974
2.732,-0.4640000000000004
2.733,-0.4660000000000002
2.734,-0.46799999999999997
2.735,-0.46999999999999975
2.736,-0.4720000000000004
2.737,-0.4740000000000002
2.738,-0.476
2.739,-0.47799999999999976
2.74,-0.4800000000000004
2.741,-0.4820000000000002
2.742,-0.484
2.743,-0.48599999999999977
2.744,-0.48800000000000043
2.745,-0.4900000000000002
2.746,-0.492
2.747,-0.4939999999999998
2.748,-0.49600000000000044
2.749,-0.4980000000000002
2.75,-0.5
2.751,-0.5019999999999998
2.7520000000000002,-0.5040000000000004
2.753,-0.5060000000000002
2.754,-0.508
2.755,-0.5099999999999998
2.7560000000000002,-0.5120000000000005
2.757,-0.5140000000000002
2.758,-0.516
2.759,-0.5179999999999998
2.7600000000000002,-0.5200000000000005
2.761,-0.5220000000000002
2.762,-0.524
2.763,-0.5259999999999998
2.7640000000000002,-0.5280000000000005
2.765,-0.5300000000000002
2.766,-0.532
2.767,-0.5339999999999998
2.7680000000000002,-0.5360000000000005
2.769,-0.5380000000000003
2.77,-0.54
2.771,-0.5419999999999998
2.7720000000000002,-0.5440000000000005
2.773,-0.5460000000000003
2.774,-0.548
2.775,-0.5499999999999998
2.7760000000000002,-0.5520000000000005
2.777,-0.5540000000000003
2.778,-0.556
2.779,-0.5579999999999998
2.7800000000000002,-0.5600000000000005
2.781,-0.5620000000000003
2.782,-0.5640000000000001
2.783,-0.5659999999999998
2.7840000000000003,-0.5680000000000005
2.785,-0.5700000000000003
2.786,-0.5720000000000001
2.787,-0.5739999999999998
2.7880000000000003,-0.5760000000000005
2.789,-0.5780000000000003
2.79,-0.5800000000000001
2.791,-0.5819999999999999
2.7920000000000003,-0.5840000000000005
2.793,-0.5860000000000003
2.794,-0.5880000000000001
2.795,-0.5899999999999999
2.7960000000000003,-0.5920000000000005
2.797,-0.5940000000000003
2.798,-0.5960000000000001
2.799,-0.5979999999999999
2.8000000000000003,-0.6000000000000005
2.801,-0.6020000000000003
2.802,-0.6040000000000001
2.803,-0.6059999999999999
2.8040000000000003,-0.6080000000000005
2.805,-0.6100000000000003
2.806,-0.6120000000000001
2.807,-0.6139999999999999
2.8080000000000003,-0.6160000000000005
2.809,-0.6180000000000003
2.81,-0.6200000000000001
2.811,-0.6219999999999999
2.8120000000000003,-0.6240000000000006
2.813,-0.6260000000000003
2.814,-0.6280000000000001
2.815,-0.6299999999999999
2.816,-0.6319999999999997
2.817,-0.6340000000000003
2.818,-0.6360000000000001
2.819,-0.6379999999999999
2.82,-0.6399999999999997
2.821,-0.6420000000000003
2.822,-0.6440000000000001
2.823,-0.6459999999999999
2.824,-0.6479999999999997
2.825,-0.6500000000000004
2.826,-0.6520000000000001
2.827,-0.6539999999999999
2.828,-0.6559999999999997
2.829,-0.6580000000000004
2.83,-0.6600000000000001
2.831,-0.6619999999999999
2.832,-0.6639999999999997
2.833,-0.6660000000000004
2.834,-0.6680000000000001
2.835,-0.6699999999999999
2.836,-0.6719999999999997
2.837,-0.6740000000000004
2.838,-0.6760000000000002
2.839,-0.6779999999999999
2.84,-0.6799999999999997
2.841,-0.6820000000000004
2.842,-0.6840000000000002
2.843,-0.6859999999999999
2.844,-0.6879999999999997
2.845,-0.6900000000000004
2.846,-0.6920000000000002
2.847,-0.694
2.848,-0.6959999999999997
2.849,-0.6980000000000004
2.85,-0.7000000000000002
2.851,-0.702
2.852,-0.7039999999999997
2.853,-0.7060000000000004
2.854,-0.7080000000000002
2.855,-0.71
2.856,-0.7119999999999997
2.857,-0.7140000000000004
2.858,-0.7160000000000002
2.859,-0.718
2.86,-0.7199999999999998
2.861,-0.7220000000000004
2.862,-0.7240000000000002
2.863,-0.726
2.864,-0.7279999999999998
2.865,-0.7300000000000004
2.866,-0.7320000000000002
2.867,-0.734
2.868,-0.7359999999999998
2.869,-0.7380000000000004
2.87,-0.7400000000000002
2.871,-0.742
2.872,-0.7439999999999998
2.873,-0.7460000000000004
2.874,-0.7480000000000002
2.875,-0.75
2.876,-0.7519999999999998
2.8770000000000002,-0.7540000000000004
2.878,-0.7560000000000002
2.879,-0.758
2.88,-0.7599999999999998
2.8810000000000002,-0.7620000000000005
2.882,-0.7640000000000002
2.883,-0.766
2.884,-0.7679999999999998
2.8850000000000002,-0.7700000000000005
2.886,-0.7720000000000002
2.887,-0.774
2.888,-0.7759999999999998
2.8890000000000002,-0.7780000000000005
2.89,-0.7800000000000002
2.891,-0.782
2.892,-0.7839999999999998
2.8930000000000002,-0.7860000000000005
2.894,-0.7880000000000003
2.895,-0.79
2.896,-0.7919999999999998
2.8970000000000002,-0.7940000000000005
2.898,-0.7960000000000003
2.899,-0.798
2.9,-0.7999999999999998
2.9010000000000002,-0.8020000000000005
2.902,-0.8040000000000003
2.903,-0.806
2.904,-0.8079999999999998
2.9050000000000002,-0.8100000000000005
2.906,-0.8120000000000003
2.907,-0.8140000000000001
2.908,-0.8159999999999998
2.9090000000000003,-0.8180000000000005
2.91,-0.8200000000000003
2.911,-0.8220000000000001
2.912,-0.8239999999999998
2.9130000000000003,-0.8260000000000005
2.914,-0.8280000000000003
2.915,-0.8300000000000001
2.916,-0.8319999999999999
2.9170000000000003,-0.8340000000000005
2.918,-0.8360000000000003
2.919,-0.8380000000000001
2.92,-0.8399999999999999
2.9210000000000003,-0.8420000000000005
2.922,-0.8440000000000003
2.923,-0.8460000000000001
2.924,-0.8479999999999999
2.9250000000000003,-0.8500000000000005
2.926,-0.8520000000000003
2.927,-0.8540000000000001
2.928,-0.8559999999999999
2.9290000000000003,-0.8580000000000005
2.93,-0.8600000000000003
2.931,-0.8620000000000001
2.932,-0.8639999999999999
2.9330000000000003,-0.8660000000000005
2.934,-0.8680000000000003
2.935,-0.8700000000000001
2.936,-0.8719999999999999
2.9370000000000003,-0.8740000000000006
2.938,-0.8760000000000003
2.939,-0.8780000000000001
2.94,-0.8799999999999999
2.9410000000000003,-0.8820000000000006
2.942,-0.8840000000000003
2.943,-0.8860000000000001
2.944,-0.8879999999999999
2.945,-0.8899999999999997
2.946,-0.8920000000000003
2.947,-0.8940000000000001
2.948,-0.8959999999999999
2.949,-0.8979999999999997
2.95,-0.9000000000000004
2.951,-0.9020000000000001
2.952,-0.9039999999999999
2.953,-0.9059999999999997
2.954,-0.9080000000000004
2.955,-0.9100000000000001
2.956,-0.9119999999999999
2.957,-0.9139999999999997
2.958,-0.9160000000000004
2.959,-0.9180000000000001
2.96,-0.9199999999999999
2.961,-0.9219999999999997
2.962,-0.9240000000000004
2.963,-0.9260000000000002
2.964,-0.9279999999999999
2.965,-0.9299999999999997
2.966,-0.9320000000000004
2.967,-0.9340000000000002
2.968,-0.9359999999999999
2.969,-0.9379999999999997
2.97,-0.9400000000000004
2.971,-0.9420000000000002
2.972,-0.944
2.973,-0.9459999999999997
2.974,-0.9480000000000004
2.975,-0.9500000000000002
2.976,-0.952
2.977,-0.9539999999999997
2.978,-0.9560000000000004
2.979,-0.9580000000000002
2.98,-0.96
2.981,-0.9619999999999997
2.982,-0.9640000000000004
2.983,-0.9660000000000002
2.984,-0.968
2.985,-0.9699999999999998
2.986,-0.9720000000000004
2.987,-0.9740000000000002
2.988,-0.976
2.989,-0.9779999999999998
2.99,-0.9800000000000004
2.991,-0.9820000000000002
2.992,-0.984
2.993,-0.9859999999999998
2.994,-0.9880000000000004
2.995,-0.9900000000000002
2.996,-0.992
2.997,-0.9939999999999998
2.998,-0.9960000000000004
2.999,-0.9980000000000002
3.0,-1.0
3.001,-0.9980000000000002
3.0020000000000002,-0.9959999999999996
3.003,-0.9939999999999998
3.004,-0.992
3.005,-0.9900000000000002
3.0060000000000002,-0.9879999999999995
3.007,-0.9859999999999998
3.008,-0.984
3.009,-0.9820000000000002
3.0100000000000002,-0.9799999999999995
3.011,-0.9779999999999998
3.012,-0.976
3.013,-0.9740000000000002
3.0140000000000002,-0.9719999999999995
3.015,-0.9699999999999998
3.016,-0.968
3.017,-0.9660000000000002
3.0180000000000002,-0.9639999999999995
3.019,-0.9619999999999997
3.02,-0.96
3.021,-0.9580000000000002
3.0220000000000002,-0.9559999999999995
3.023,-0.9539999999999997
3.024,-0.952
3.025,-0.9500000000000002
3.0260000000000002,-0.9479999999999995
3.027,-0.9459999999999997
3.028,-0.944
3.029,-0.9420000000000002
3.0300000000000002,-0.9399999999999995
3.031,-0.9379999999999997
3.032,-0.9359999999999999
3.033,-0.9340000000000002
3.0340000000000003,-0.9319999999999995
3.035,-0.9299999999999997
3.036,-0.9279999999999999
3.037,-0.9260000000000002
3.0380000000000003,-0.9239999999999995
3.039,-0.9219999999999997
3.04,-0.9199999999999999
3.041,-0.9180000000000001
3.0420000000000003,-0.9159999999999995
3.043,-0.9139999999999997
3.044,-0.9119999999999999
3.045,-0.9100000000000001
3.0460000000000003,-0.9079999999999995
3.047,-0.9059999999999997
3.048,-0.9039999999999999
3.049,-0.9020000000000001
3.0500000000000003,-0.8999999999999995
3.051,-0.8979999999999997
3.052,-0.8959999999999999
3.053,-0.8940000000000001
3.0540000000000003,-0.8919999999999995
3.055,-0.8899999999999997
3.056,-0.8879999999999999
3.057,-0.8860000000000001
3.0580000000000003,-0.8839999999999995
3.059,-0.8819999999999997
3.06,-0.8799999999999999
3.061,-0.8780000000000001
3.0620000000000003,-0.8759999999999994
3.063,-0.8739999999999997
3.064,-0.8719999999999999
3.065,-0.8700000000000001
3.0660000000000003,-0.8679999999999994
3.067,-0.8659999999999997
3.068,-0.8639999999999999
3.069,-0.8620000000000001
3.0700000000000003,-0.8599999999999994
3.071,-0.8579999999999997
3.072,-0.8559999999999999
3.073,-0.8540000000000001
3.074,-0.8520000000000003
3.075,-0.8499999999999996
3.076,-0.8479999999999999
3.077,-0.8460000000000001
3.078,-0.8440000000000003
3.079,-0.8419999999999996
3.08,-0.8399999999999999
3.081,-0.8380000000000001
3.082,-0.8360000000000003
3.083,-0.8339999999999996
3.084,-0.8319999999999999
3.085,-0.8300000000000001
3.086,-0.8280000000000003
3.087,-0.8259999999999996
3.088,-0.8239999999999998
3.089,-0.8220000000000001
3.09,-0.8200000000000003
3.091,-0.8179999999999996
3.092,-0.8159999999999998
3.093,-0.8140000000000001
3.094,-0.8120000000000003
3.095,-0.8099999999999996
3.096,-0.8079999999999998
3.097,-0.806
3.098,-0.8040000000000003
3.099,-0.8019999999999996
